,,,,,,,,,Touches,,,,,,,Take-Ons,,,,,Carries,,,,,,,,
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
2531,Omar Traoré,de GER,"DF,MF",Heidenheim,de Bundesliga,28-067,1998,15.3,,,,,,,,,,,,,,,,,,,,,Matches
2532,Kevin Trapp,de GER,GK,Paris FC,fr Ligue 1,35-278,1990,18,,,,,,,,,,,,,,,,,,,,,Matches
2533,Óscar Trejo,ar ARG,"FW,MF",Rayo Vallecano,es La Liga,37-351,1988,0.9,,,,,,,,,,,,,,,,,,,,,Matches
2534,Yael Trepy,,FW,Cagliari,it Serie A,,,1,,,,,,,,,,,,,,,,,,,,,Matches
2535,Mike Trésor,be BEL,"FW,MF",Burnley,eng Premier League,26-319,1999,0.4,,,,,,,,,,,,,,,,,,,,,Matches
2536,Philipp Treu,de GER,"DF,MF",Freiburg,de Bundesliga,25-130,2000,21,,,,,,,,,,,,,,,,,,,,,Matches
2537,Christopher Trimmel,at AUT,"MF,DF",Union Berlin,de Bundesliga,39-047,1987,17.1,,,,,,,,,,,,,,,,,,,,,Matches
2538,Kieran Trippier,eng ENG,DF,Newcastle United,eng Premier League,35-205,1990,16.2,,,,,,,,,,,,,,,,,,,,,Matches
2539,Mariano Troilo,ar ARG,DF,Parma,it Serie A,22-294,2003,11.1,,,,,,,,,,,,,,,,,,,,,Matches
2540,Leandro Trossard,be BEL,"FW,MF",Arsenal,eng Premier League,31-129,1994,19,,,,,,,,,,,,,,,,,,,,,Matches
2541,Adrien Truffert,fr FRA,DF,Bournemouth,eng Premier League,24-143,2001,31.5,,,,,,,,,,,,,,,,,,,,,Matches
2542,Kostas Tsimikas,gr GRE,MF,Roma,it Serie A,29-335,1996,7,,,,,,,,,,,,,,,,,,,,,Matches
2543,Heorhii Tsitaishvili,ge GEO,MF,Metz,fr Ligue 1,25-145,2000,23.2,,,,,,,,,,,,,,,,,,,,,Matches
2544,Viktor Tsyhankov,ua UKR,MF,Girona,es La Liga,28-148,1997,22.3,,,,,,,,,,,,,,,,,,,,,Matches
2545,Axel Tuanzebe,cd COD,DF,Burnley,eng Premier League,28-149,1997,10.3,,,,,,,,,,,,,,,,,,,,,Matches
2546,Kareem Tunde,es ESP,MF,Levante,es La Liga,20-236,2005,9.5,,,,,,,,,,,,,,,,,,,,,Matches
2547,Stefano Turati,it ITA,GK,Sassuolo,it Serie A,24-219,2001,1,,,,,,,,,,,,,,,,,,,,,Matches
2548,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,24-071,2002,11.4,,,,,,,,,,,,,,,,,,,,,Matches
2549,Stefanos Tzimas,gr GRE,FW,Brighton,eng Premier League,20-096,2006,1.5,,,,,,,,,,,,,,,,,,,,,Matches
2550,Christantus Uche,ng NGA,FW,Crystal Palace,eng Premier League,22-328,2003,1.9,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
2551,Christantus Uche,ng NGA,FW,Getafe,es La Liga,22-328,2003,3,,,,,,,,,,,,,,,,,,,,,Matches
2552,Destiny Udogie,it ITA,"DF,MF",Tottenham Hotspur,eng Premier League,23-135,2002,9.4,,,,,,,,,,,,,,,,,,,,,Matches
2553,Matthieu Udol,fr FRA,"MF,DF",Lens,fr Ligue 1,30-023,1996,27.9,,,,,,,,,,,,,,,,,,,,,Matches
2554,Manuel Ugarte,uy URU,MF,Manchester Utd,eng Premier League,25-001,2001,8.9,,,,,,,,,,,,,,,,,,,,,Matches
2555,Lesley Ugochukwu,fr FRA,MF,Burnley,eng Premier League,22-017,2004,22.7,,,,,,,,,,,,,,,,,,,,,Matches
2556,Filip Ugrinic,ch SUI,MF,Valencia,es La Liga,27-097,1999,12.8,,,,,,,,,,,,,,,,,,,,,Matches
2557,Lukas Ullrich,de GER,"DF,MF",Gladbach,de Bundesliga,22-027,2004,12.8,,,,,,,,,,,,,,,,,,,,,Matches
2558,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,37-252,1988,1,,,,,,,,,,,,,,,,,,,,,Matches
2559,Enes Ünal,tr TUR,FW,Bournemouth,eng Premier League,28-337,1997,2.1,,,,,,,,,,,,,,,,,,,,,Matches
2560,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,29-267,1996,20.2,,,,,,,,,,,,,,,,,,,,,Matches
2561,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,27-167,1998,18.4,,,,,,,,,,,,,,,,,,,,,Matches
2562,Jan Urbich,de GER,DF,Gladbach,de Bundesliga,21-293,2004,0.4,,,,,,,,,,,,,,,,,,,,,Matches
2563,Jonas Urbig,de GER,GK,Bayern Munich,de Bundesliga,22-247,2003,8,,,,,,,,,,,,,,,,,,,,,Matches
2564,Can Uzun,tr TUR,MF,Eintracht Frankfurt,de Bundesliga,20-152,2005,9.1,,,,,,,,,,,,,,,,,,,,,Matches
2565,Josha Vagnoman,de GER,"DF,MF",Stuttgart,de Bundesliga,25-122,2000,15.8,,,,,,,,,,,,,,,,,,,,,Matches
2566,Victor Valdepeñas,es ESP,DF,Real Madrid,es La Liga,19-174,2006,0.9,,,,,,,,,,,,,,,,,,,,,Matches
2567,Hákon Valdimarsson,is ISL,GK,Brentford,eng Premier League,24-181,2001,1,,,,,,,,,,,,,,,,,,,,,Matches
2568,Lautaro Valenti,ar ARG,DF,Parma,it Serie A,27-088,1999,21.4,,,,,,,,,,,,,,,,,,,,,Matches
2569,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,31-235,1994,18.8,,,,,,,,,,,,,,,,,,,,,Matches
2570,Nicolás Valentini,ar ARG,DF,Hellas Verona,it Serie A,25-006,2001,11.7,,,,,,,,,,,,,,,,,,,,,Matches
2571,Germán Valera,es ESP,"MF,DF",Elche,es La Liga,24-027,2002,26.5,,,,,,,,,,,,,,,,,,,,,Matches
2572,Emanuele Valeri,it ITA,"MF,DF",Parma,it Serie A,27-126,1998,23.6,,,,,,,,,,,,,,,,,,,,,Matches
2573,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,30-122,1995,30,,,,,,,,,,,,,,,,,,,,,Matches
2574,Álex Valle,es ESP,DF,Como,it Serie A,21-352,2004,19.4,,,,,,,,,,,,,,,,,,,,,Matches
2575,Álvaro Vallés,es ESP,GK,Real Betis,es La Liga,28-261,1997,21,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
2576,Federico Valverde,uy URU,"MF,DF",Real Madrid,es La Liga,27-264,1998,26.4,,,,,,,,,,,,,,,,,,,,,Matches
2577,Ignace Van Der Brempt,be BEL,"DF,MF",Como,it Serie A,24-011,2002,8.4,,,,,,,,,,,,,,,,,,,,,Matches
2578,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,34-278,1991,32,,,,,,,,,,,,,,,,,,,,,Matches
2579,Vladyslav Vanat,ua UKR,FW,Girona,es La Liga,24-098,2002,21.6,,,,,,,,,,,,,,,,,,,,,Matches
2580,Jari Vandeputte,be BEL,MF,Cremonese,it Serie A,30-057,1996,18.7,,,,,,,,,,,,,,,,,,,,,Matches
2581,Vanderson,br BRA,"DF,MF",Monaco,fr Ligue 1,24-295,2001,6.8,,,,,,,,,,,,,,,,,,,,,Matches
2582,Maarten Vandevoordt,be BEL,GK,RB Leipzig,de Bundesliga,24-045,2002,7.7,,,,,,,,,,,,,,,,,,,,,Matches
2583,Charles Vanhoutte,be BEL,MF,Nice,fr Ligue 1,27-208,1998,18.3,,,,,,,,,,,,,,,,,,,,,Matches
2584,Jamie Vardy,eng ENG,FW,Cremonese,it Serie A,39-091,1987,20.3,,,,,,,,,,,,,,,,,,,,,Matches
2585,Obed Vargas,mx MEX,MF,Atlético Madrid,es La Liga,20-250,2005,3.4,,,,,,,,,,,,,,,,,,,,,Matches
2586,Ruben Vargas,ch SUI,"MF,FW",Sevilla,es La Liga,27-250,1998,12.7,,,,,,,,,,,,,,,,,,,,,Matches
2587,Nikola Vasilj,ba BIH,GK,St Pauli,de Bundesliga,30-131,1995,29,,,,,,,,,,,,,,,,,,,,,Matches
2588,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,27-172,1998,30.7,,,,,,,,,,,,,,,,,,,,,Matches
2589,Denis Vavro,sk SVK,DF,Wolfsburg,de Bundesliga,30-002,1996,8.1,,,,,,,,,,,,,,,,,,,,,Matches
2590,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,27-244,1998,19.1,,,,,,,,,,,,,,,,,,,,,Matches
2591,Robinio Vaz,fr FRA,FW,Marseille,fr Ligue 1,19-054,2007,4.2,,,,,,,,,,,,,,,,,,,,,Matches
2592,Robinio Vaz,fr FRA,FW,Roma,it Serie A,19-054,2007,1.7,,,,,,,,,,,,,,,,,,,,,Matches
2593,Franco Vázquez,ar ARG,"FW,MF",Cremonese,it Serie A,37-049,1989,5.8,,,,,,,,,,,,,,,,,,,,,Matches
2594,Jesus Vazquez,es ESP,"DF,MF",Valencia,es La Liga,23-100,2003,8.4,,,,,,,,,,,,,,,,,,,,,Matches
2595,Lucas Vázquez,es ESP,MF,Leverkusen,de Bundesliga,34-285,1991,4.6,,,,,,,,,,,,,,,,,,,,,Matches
2596,Luis Vázquez,ar ARG,FW,Getafe,es La Liga,24-353,2001,8.6,,,,,,,,,,,,,,,,,,,,,Matches
2597,Matías Vecino,uy URU,MF,Lazio,it Serie A,34-231,1991,6.7,,,,,,,,,,,,,,,,,,,,,Matches
2598,Matías Vecino,uy URU,MF,Celta Vigo,es La Liga,34-231,1991,0.8,,,,,,,,,,,,,,,,,,,,,Matches
2599,Danilo Veiga,pt POR,DF,Lecce,it Serie A,23-199,2002,26.9,,,,,,,,,,,,,,,,,,,,,Matches
2600,Renato Veiga,pt POR,DF,Villarreal,es La Liga,22-257,2003,21.6,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
2601,Joël Veltman,nl NED,DF,Brighton,eng Premier League,34-087,1992,9.5,,,,,,,,,,,,,,,,,,,,,Matches
2602,Micky van de Ven,nl NED,DF,Tottenham Hotspur,eng Premier League,24-358,2001,26.8,,,,,,,,,,,,,,,,,,,,,Matches
2603,Unai Vencedor Paris,es ESP,MF,Levante,es La Liga,25-148,2000,9,,,,,,,,,,,,,,,,,,,,,Matches
2604,Lorenzo Venturino,it ITA,FW,Genoa,it Serie A,19-294,2006,0.4,,,,,,,,,,,,,,,,,,,,,Matches
2605,Lorenzo Venturino,it ITA,MF,Roma,it Serie A,19-294,2006,1.8,,,,,,,,,,,,,,,,,,,,,Matches
2606,Nikolas Veratschnig,at AUT,"MF,DF",Mainz 05,de Bundesliga,23-078,2003,5.7,,,,,,,,,,,,,,,,,,,,,Matches
2607,Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,23-237,2002,32,,,,,,,,,,,,,,,,,,,,,Matches
2608,Calvin Verdonk,id IDN,DF,Lille,fr Ligue 1,28-351,1997,8,,,,,,,,,,,,,,,,,,,,,Matches
2609,Antonio Vergara,it ITA,MF,Napoli,it Serie A,23-086,2003,6.7,,,,,,,,,,,,,,,,,,,,,Matches
2610,Arthur Vermeeren,be BEL,MF,Marseille,fr Ligue 1,21-064,2005,7.1,,,,,,,,,,,,,,,,,,,,,Matches
2611,Ioan Vermeșan,ro ROU,FW,Hellas Verona,it Serie A,19-176,2006,0.1,,,,,,,,,,,,,,,,,,,,,Matches
2612,Jozhua Vertrouwd,nl NED,DF,Rayo Vallecano,es La Liga,21-234,2004,3.1,,,,,,,,,,,,,,,,,,,,,Matches
2613,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,32-326,1993,4.6,,,,,,,,,,,,,,,,,,,,,Matches
2614,Guglielmo Vicario,it ITA,GK,Tottenham Hotspur,eng Premier League,29-187,1996,31,,,,,,,,,,,,,,,,,,,,,Matches
2615,Carlos Vicente,es ESP,MF,Alavés,es La Liga,26-354,1999,14,,,,,,,,,,,,,,,,,,,,,Matches
2616,Nacho Vidal,es ESP,DF,Oviedo,es La Liga,31-078,1995,18.5,,,,,,,,,,,,,,,,,,,,,Matches
2617,Fabio Vieira,pt POR,"MF,FW",Hamburger SV,de Bundesliga,25-317,2000,18.7,,,,,,,,,,,,,,,,,,,,,Matches
2618,Julián Vignolo,ar ARG,MF,Toulouse,fr Ligue 1,19-126,2006,2.2,,,,,,,,,,,,,,,,,,,,,Matches
2619,Gonzalo Villar,es ESP,MF,Elche,es La Liga,28-020,1998,1.6,,,,,,,,,,,,,,,,,,,,,Matches
2620,Federico Viñas,uy URU,"FW,MF",Oviedo,es La Liga,27-286,1998,20.5,,,,,,,,,,,,,,,,,,,,,Matches
2621,Jan Virgili,es ESP,"MF,FW",Mallorca,es La Liga,19-260,2006,16.3,,,,,,,,,,,,,,,,,,,,,Matches
2622,Mattia Viti,it ITA,"MF,DF",Fiorentina,it Serie A,24-078,2002,2.9,,,,,,,,,,,,,,,,,,,,,Matches
2623,Martin Vitík,cz CZE,DF,Bologna,it Serie A,23-081,2003,14.6,,,,,,,,,,,,,,,,,,,,,Matches
2624,Vitinha,pt POR,"FW,MF",Genoa,it Serie A,26-028,2000,19.8,,,,,,,,,,,,,,,,,,,,,Matches
2625,Vitinha,pt POR,MF,Paris Saint-Germain,fr Ligue 1,26-058,2000,21.9,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
2626,Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,26-271,1999,24.3,,,,,,,,,,,,,,,,,,,,,Matches
2627,Odysseas Vlachodimos,gr GRE,GK,Sevilla,es La Liga,31-351,1994,27,,,,,,,,,,,,,,,,,,,,,Matches
2628,Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,26-074,2000,7.7,,,,,,,,,,,,,,,,,,,,,Matches
2629,Nikola Vlašić,hr CRO,"MF,FW",Torino,it Serie A,28-190,1997,28,,,,,,,,,,,,,,,,,,,,,Matches
2630,Mërgim Vojvoda,xk KVX,"MF,DF",Como,it Serie A,31-070,1995,16.5,,,,,,,,,,,,,,,,,,,,,Matches
2631,Cristian Volpato,it ITA,"FW,MF",Sassuolo,it Serie A,22-148,2003,8.8,,,,,,,,,,,,,,,,,,,,,Matches
2632,Alexis Vossah,fr FRA,MF,Toulouse,fr Ligue 1,18-032,2008,8.5,,,,,,,,,,,,,,,,,,,,,Matches
2633,Aster Vranckx,be BEL,MF,Sassuolo,it Serie A,23-190,2002,7.6,,,,,,,,,,,,,,,,,,,,,Matches
2634,Stefan de Vrij,nl NED,DF,Inter,it Serie A,34-066,1992,4.6,,,,,,,,,,,,,,,,,,,,,Matches
2635,İsak Vural,tr TUR,MF,Pisa,it Serie A,19-319,2006,4.8,,,,,,,,,,,,,,,,,,,,,Matches
2636,Luka Vušković,hr CRO,DF,Hamburger SV,de Bundesliga,19-047,2007,25,,,,,,,,,,,,,,,,,,,,,Matches
2637,Yannik Wagner,de GER,FW,Heidenheim,de Bundesliga,18-338,2007,0.5,,,,,,,,,,,,,,,,,,,,,Matches
2638,Elye Wahi,ci CIV,FW,Nice,fr Ligue 1,23-100,2003,6.1,,,,,,,,,,,,,,,,,,,,,Matches
2639,Elye Wahi,ci CIV,FW,Eintracht Frankfurt,de Bundesliga,23-100,2003,3.6,,,,,,,,,,,,,,,,,,,,,Matches
2640,Hauke Wahl,de GER,DF,St Pauli,de Bundesliga,31-362,1994,24.5,,,,,,,,,,,,,,,,,,,,,Matches
2641,Luca Waldschmidt,de GER,"FW,MF",Köln,de Bundesliga,29-328,1996,6,,,,,,,,,,,,,,,,,,,,,Matches
2642,Kyle Walker,eng ENG,"DF,MF",Burnley,eng Premier League,35-319,1990,28.4,,,,,,,,,,,,,,,,,,,,,Matches
2643,Kyle Walker-Peters,eng ENG,DF,West Ham United,eng Premier League,28-364,1997,11.7,,,,,,,,,,,,,,,,,,,,,Matches
2644,Sebastian Walukiewicz,pl POL,DF,Sassuolo,it Serie A,26-007,2000,27,,,,,,,,,,,,,,,,,,,,,Matches
2645,Aaron Wan-Bissaka,cd COD,"DF,MF",West Ham United,eng Premier League,28-137,1997,21.1,,,,,,,,,,,,,,,,,,,,,Matches
2646,James Ward-Prowse,eng ENG,MF,West Ham United,eng Premier League,31-162,1994,4.6,,,,,,,,,,,,,,,,,,,,,Matches
2647,James Ward-Prowse,eng ENG,MF,Burnley,eng Premier League,31-162,1994,4.5,,,,,,,,,,,,,,,,,,,,,Matches
2648,Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,30-103,1995,25.5,,,,,,,,,,,,,,,,,,,,,Matches
2649,Tom Watson,eng ENG,MF,Brighton,eng Premier League,20-004,2006,0.7,,,,,,,,,,,,,,,,,,,,,Matches
2650,Timothy Weah,us USA,"MF,DF",Marseille,fr Ligue 1,26-049,2000,22.6,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
2651,Tobias Weigel,de GER,FW,Heidenheim,de Bundesliga,18-351,2007,0,,,,,,,,,,,,,,,,,,,,,Matches
2652,Nelson Weiper,de GER,FW,Mainz 05,de Bundesliga,21-026,2005,5.7,,,,,,,,,,,,,,,,,,,,,Matches
2653,Danny Welbeck,eng ENG,FW,Brighton,eng Premier League,35-137,1990,21.1,,,,,,,,,,,,,,,,,,,,,Matches
2654,Timo Werner,de GER,"FW,MF",RB Leipzig,de Bundesliga,30-037,1996,0.2,,,,,,,,,,,,,,,,,,,,,Matches
2655,Wesley,br BRA,MF,Real Sociedad,es La Liga,21-038,2005,0.7,,,,,,,,,,,,,,,,,,,,,Matches
2656,Wesley,br BRA,MF,Roma,it Serie A,22-218,2003,23.4,,,,,,,,,,,,,,,,,,,,,Matches
2657,Adam Wharton,eng ENG,MF,Crystal Palace,eng Premier League,22-065,2004,24,,,,,,,,,,,,,,,,,,,,,Matches
2658,Ben White,eng ENG,DF,Arsenal,eng Premier League,28-186,1997,5.4,,,,,,,,,,,,,,,,,,,,,Matches
2659,Silvan Widmer,ch SUI,MF,Mainz 05,de Bundesliga,33-038,1993,17.2,,,,,,,,,,,,,,,,,,,,,Matches
2660,Mats Wieffer,nl NED,DF,Brighton,eng Premier League,26-147,1999,18.5,,,,,,,,,,,,,,,,,,,,,Matches
2661,Iñaki Williams,gh GHA,"MF,FW",Athletic Club,es La Liga,31-301,1994,17.6,,,,,,,,,,,,,,,,,,,,,Matches
2662,Neco Williams,wls WAL,DF,Nottingham Forest,eng Premier League,24-364,2001,29.1,,,,,,,,,,,,,,,,,,,,,Matches
2663,Nico Williams,es ESP,MF,Athletic Club,es La Liga,23-274,2002,15,,,,,,,,,,,,,,,,,,,,,Matches
2664,Estêvão Willian,br BRA,"MF,FW",Chelsea,eng Premier League,18-353,2007,8.5,,,,,,,,,,,,,,,,,,,,,Matches
2665,Joe Willock,eng ENG,MF,Newcastle United,eng Premier League,26-235,1999,7.8,,,,,,,,,,,,,,,,,,,,,Matches
2666,Callum Wilson,eng ENG,"FW,MF",West Ham United,eng Premier League,34-044,1992,11.8,,,,,,,,,,,,,,,,,,,,,Matches
2667,Harry Wilson,wls WAL,MF,Fulham,eng Premier League,29-021,1997,26,,,,,,,,,,,,,,,,,,,,,Matches
2668,Patrick Wimmer,at AUT,MF,Wolfsburg,de Bundesliga,24-317,2001,14.8,,,,,,,,,,,,,,,,,,,,,Matches
2669,Jonas Wind,dk DEN,FW,Wolfsburg,de Bundesliga,27-064,1999,5.3,,,,,,,,,,,,,,,,,,,,,Matches
2670,Ben Winterburn,eng ENG,MF,Bournemouth,eng Premier League,21-220,2004,0.1,,,,,,,,,,,,,,,,,,,,,Matches
2671,Florian Wirtz,de GER,MF,Liverpool,eng Premier League,22-344,2003,23,,,,,,,,,,,,,,,,,,,,,Matches
2672,Yoane Wissa,cd COD,FW,Newcastle United,eng Premier League,29-221,1996,4.8,,,,,,,,,,,,,,,,,,,,,Matches
2673,Axel Witsel,be BEL,MF,Girona,es La Liga,37-090,1989,22.2,,,,,,,,,,,,,,,,,,,,,Matches
2674,Marius Wolf,de GER,"MF,FW",Augsburg,de Bundesliga,30-320,1995,9.4,,,,,,,,,,,,,,,,,,,,,Matches
2675,Nick Woltemade,de GER,MF,Stuttgart,de Bundesliga,24-057,2002,1,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
2676,Nick Woltemade,de GER,"FW,MF",Newcastle United,eng Premier League,24-057,2002,18.5,,,,,,,,,,,,,,,,,,,,,Matches
2677,Jeong Woo-yeong,kr KOR,"MF,FW",Union Berlin,de Bundesliga,26-204,1999,12.7,,,,,,,,,,,,,,,,,,,,,Matches
2678,Chris Wood,nz NZL,FW,Nottingham Forest,eng Premier League,34-126,1991,6,,,,,,,,,,,,,,,,,,,,,Matches
2679,Christopher Wooh,cm CMR,DF,Rennes,fr Ligue 1,24-206,2001,0.7,,,,,,,,,,,,,,,,,,,,,Matches
2680,Joe Worrall,eng ENG,DF,Burnley,eng Premier League,29-092,1997,5.6,,,,,,,,,,,,,,,,,,,,,Matches
2681,Daniel Xavier Semedo,fr FRA,MF,Lorient,fr Ligue 1,22-169,2003,0.1,,,,,,,,,,,,,,,,,,,,,Matches
2682,Granit Xhaka,ch SUI,MF,Sunderland,eng Premier League,33-197,1992,25.3,,,,,,,,,,,,,,,,,,,,,Matches
2683,Lamine Yamal,es ESP,"MF,FW",Barcelona,es La Liga,18-273,2007,24.6,,,,,,,,,,,,,,,,,,,,,Matches
2684,Daniel Yáñez,es ESP,MF,Real Madrid,es La Liga,19-015,2007,0.4,,,,,,,,,,,,,,,,,,,,,Matches
2685,Roman Yaremchuk,ua UKR,FW,Lyon,fr Ligue 1,30-136,1995,2.3,,,,,,,,,,,,,,,,,,,,,Matches
2686,Yehor Yarmoliuk,ua UKR,MF,Brentford,eng Premier League,22-042,2004,24.7,,,,,,,,,,,,,,,,,,,,,Matches
2687,Gessime Yassine,ma MAR,MF,Strasbourg,fr Ligue 1,20-141,2005,2.9,,,,,,,,,,,,,,,,,,,,,Matches
2688,Ryan Yates,eng ENG,MF,Nottingham Forest,eng Premier League,28-142,1997,4.6,,,,,,,,,,,,,,,,,,,,,Matches
2689,Terry Yegbe,gh GHA,DF,Metz,fr Ligue 1,25-077,2001,17,,,,,,,,,,,,,,,,,,,,,Matches
2690,Bertuğ Yıldırım,tr TUR,FW,Rennes,fr Ligue 1,23-274,2002,0,,,,,,,,,,,,,,,,,,,,,Matches
2691,Kenan Yıldız,tr TUR,"MF,FW",Juventus,it Serie A,20-343,2005,28.2,,,,,,,,,,,,,,,,,,,,,Matches
2692,Darlin Yongwa,cm CMR,"DF,MF",Lorient,fr Ligue 1,25-202,2000,13.3,,,,,,,,,,,,,,,,,,,,,Matches
2693,Leny Yoro,fr FRA,DF,Manchester Utd,eng Premier League,20-150,2005,17.9,,,,,,,,,,,,,,,,,,,,,Matches
2694,Ali Yousuf,ly LBY,DF,Nantes,fr Ligue 1,24-277,2001,7.4,,,,,,,,,,,,,,,,,,,,,Matches
2695,Etienne Youte Kinkoue,fr FRA,"DF,MF",Le Havre,fr Ligue 1,24-088,2002,3.6,,,,,,,,,,,,,,,,,,,,,Matches
2696,Illia Zabarnyi,ua UKR,DF,Paris Saint-Germain,fr Ligue 1,23-223,2002,20.5,,,,,,,,,,,,,,,,,,,,,Matches
2697,Yassir Zabiri,ma MAR,MF,Rennes,fr Ligue 1,21-048,2005,0.3,,,,,,,,,,,,,,,,,,,,,Matches
2698,Mattia Zaccagni,it ITA,FW,Lazio,it Serie A,30-300,1995,21.6,,,,,,,,,,,,,,,,,,,,,Matches
2699,Yvan Zaddy,ci CIV,MF,Auxerre,fr Ligue 1,19-346,2006,0,,,,,,,,,,,,,,,,,,,,,Matches
2700,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,de Bundesliga,26-313,1999,1.8,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
2701,Stephan Zagadou,fr FRA,DF,Le Havre,fr Ligue 1,17-170,2008,5.5,,,,,,,,,,,,,,,,,,,,,Matches
2702,Warren Zaïre-Emery,fr FRA,"DF,MF",Paris Saint-Germain,fr Ligue 1,20-035,2006,24.5,,,,,,,,,,,,,,,,,,,,,Matches
2703,Denis Zakaria,ch SUI,"MF,DF",Monaco,fr Ligue 1,29-143,1996,17.6,,,,,,,,,,,,,,,,,,,,,Matches
2704,Arsen Zakharyan,ru RUS,MF,Real Sociedad,es La Liga,22-321,2003,4.5,,,,,,,,,,,,,,,,,,,,,Matches
2705,Nicola Zalewski,pl POL,MF,Atalanta,it Serie A,24-079,2002,17.5,,,,,,,,,,,,,,,,,,,,,Matches
2706,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,it Serie A,30-147,1995,12.5,,,,,,,,,,,,,,,,,,,,,Matches
2707,Nicolò Zaniolo,it ITA,"FW,MF",Udinese,it Serie A,26-284,1999,21.2,,,,,,,,,,,,,,,,,,,,,Matches
2708,Alessandro Zanoli,it ITA,MF,Udinese,it Serie A,25-191,2000,14.2,,,,,,,,,,,,,,,,,,,,,Matches
2709,Duván Zapata,co COL,FW,Torino,it Serie A,35-011,1991,10.4,,,,,,,,,,,,,,,,,,,,,Matches
2710,Gabriele Zappa,it ITA,DF,Cagliari,it Serie A,26-111,1999,15.2,,,,,,,,,,,,,,,,,,,,,Matches
2711,Davide Zappacosta,it ITA,MF,Atalanta,it Serie A,33-305,1992,23.9,,,,,,,,,,,,,,,,,,,,,Matches
2712,Bryan Zaragoza,es ESP,MF,Roma,it Serie A,24-215,2001,1.5,,,,,,,,,,,,,,,,,,,,,Matches
2713,Bryan Zaragoza,es ESP,"FW,MF",Celta Vigo,es La Liga,24-215,2001,12.6,,,,,,,,,,,,,,,,,,,,,Matches
2714,Oier Zarraga,es ESP,MF,Udinese,it Serie A,27-098,1999,4.6,,,,,,,,,,,,,,,,,,,,,Matches
2715,Nils Zätterström,se SWE,DF,Genoa,it Serie A,21-014,2005,0,,,,,,,,,,,,,,,,,,,,,Matches
